Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Louis Varland","TOR",4,3,0,3.5631,67,0,2,14,,67,277,61,29,26,8,18,,2,66,8.97422,2.48123,3.61685,1.08012,0.239971,0.0663481,0.1736229658126831,0.239736,1.19684,0.293973,0.744059,,,3.63974,0.615506,0.521598,999,,,,,,,376.79999999999995,5.623880597014924,369,5.507462686567164,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Bryan Baker","TBR",3,3,0,3.63356,63,0,3,13,,63,262,53,27,25,8,23,,2,71,10.1761,3.31903,3.06599,1.105,0.270005,0.0880648,0.18194063752889633,0.224518,1.21927,0.28711,0.749123,,,3.66855,0.612087,0.574078,999,,,,,,,364.00000000000006,5.777777777777779,345,5.476190476190476,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Corbin Burnes","ARI",2,2,3,3.82541,6,6,0,0,,37,158,36,17,16,4,12,,1,37,8.98769,2.82877,3.17724,0.953,0.236377,0.0743968,0.16197974979877472,0.246802,1.26995,0.307039,0.719731,,,3.57243,0.609714,0.647475,738.0999755859375,,,,,,,166.00000000000003,4.486486486486487,168,4.54054054054054,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Edwin Uceta","TBR",3,3,0,3.61787,56,0,10,11,,56,233,46,24,22,7,21,,3,65,10.504,3.31729,3.16643,1.129,0.279171,0.088166,0.19100520759820938,0.219099,1.19281,0.282985,0.748801,,,3.68794,0.60301,0.626865,572.6900024414062,,,,,,,360.70000000000005,6.441071428571429,341,6.089285714285714,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Drew Anderson","DET",5,5,2,4.05692,62,5,0,11,,84,357,76,41,38,11,31,,4,93,9.9215,3.36989,2.94416,1.16987,0.259079,0.0879978,0.17108167707920074,0.236634,1.28106,0.298827,0.720876,,,3.89116,0.590937,0.446135,999,,,,,,,413.69999999999993,4.924999999999999,402,4.785714285714286,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Brandon Williamson","CIN",5,6,5,4.64333,31,13,0,1,,89,388,91,49,46,15,31,,4,78,7.87728,3.09392,2.54605,1.541,0.201523,0.0791512,0.12237176299095154,0.258744,1.36771,0.292942,0.724193,,,4.768,0.587753,0.723754,748.4500122070312,,,,,,,292.5,3.2865168539325844,305,3.4269662921348316,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"Jordan Leasure","CHW",4,5,0,4.20075,64,0,5,11,,64,272,55,32,30,9,29,,2,71,10.0944,4.05213,2.49113,1.26928,0.262248,0.105273,0.1569749265909195,0.226367,1.30819,0.283651,0.724313,,,4.1856,0.586427,0.202884,717.510009765625,,,,,,,337.90000000000003,5.2796875000000005,321,5.015625,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"Hurston Waldrep","ATL",4,4,6,4.30036,11,11,0,0,,64,277,63,33,30,7,28,,3,56,7.99264,4.02924,1.98366,1.011,0.20399,0.102835,0.10115461051464081,0.256492,1.43915,0.306844,0.717472,,,4.28352,0.58394,0.739535,999,,,,,,,242.7,3.7921875,248,3.875,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Gage Jump","ATH",3,3,5,4.403,10,10,0,0,,55,238,56,29,27,8,20,,2,47,7.63849,3.31313,2.30553,1.268,0.196479,0.0852209,0.11125798523426056,0.258124,1.37742,0.297349,0.720613,,,4.49791,0.572343,0.588731,999,,,,,,,191.00000000000003,3.472727272727273,199,3.618181818181818,,,,,,,,,,,,,,,,,,,"Gage Jump","sa3034986",695611
"Jonathan Cannon","CHW",5,7,5,4.76044,40,14,0,1,,105,457,110,59,55,17,37,,5,80,6.88,3.14949,2.18448,1.459,0.175317,0.0802559,0.09506133943796158,0.264642,1.39959,0.291978,0.710775,,,4.89593,0.572162,0.329728,999,,,,,,,319.9,3.0466666666666664,342,3.257142857142857,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Ben Joyce","LAA",2,2,0,3.42254,47,0,14,7,,47,200,38,20,18,5,22,,2,58,11.0159,4.19509,2.62589,0.896,0.290574,0.110657,0.17991676926612854,0.217216,1.26869,0.296472,0.756726,,,3.53388,0.561416,0.58974,738.6500244140625,,,,,,,329.5,7.01063829787234,312,6.638297872340425,,,,,,,,,,,,,,,,,,,"Ben Joyce","31461",690829
"Stephen Kolek","KCR",4,4,3,4.25139,36,8,0,1,,74,321,80,38,35,8,23,,4,54,6.59896,2.76724,2.38467,0.984,0.169788,0.0711997,0.0985880121588707,0.273298,1.38999,0.312078,0.707362,,,4.16246,0.558186,0.525011,999,,,,,,,272.20000000000005,3.6783783783783788,297,4.013513513513513,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Erick Fedde","CHW",5,8,7,4.92998,26,18,0,1,,105,463,112,62,58,17,41,,3,79,6.78203,3.473,1.95279,1.447,0.171381,0.0877618,0.08361871540546417,0.268161,1.45316,0.295697,0.705784,,,4.96927,0.556196,0.288476,999,,,,,,,306.7,2.920952380952381,334,3.1809523809523808,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Jason Adam","SDP",3,3,0,3.6421,59,0,1,15,,59,249,50,26,24,7,22,,3,65,9.93458,3.35628,2.95999,1.027,0.262604,0.0887179,0.17388645559549332,0.225068,1.22221,0.287681,0.738675,,,3.70078,0.555627,0.535441,999,,,,,,,340.5,5.771186440677966,324,5.491525423728813,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Hunter Dobbins","STL",5,6,5,4.33672,31,13,0,1,,89,384,92,46,43,12,29,,4,66,6.63979,2.95642,2.24589,1.2,0.170897,0.0760932,0.09480347484350204,0.262463,1.36393,0.293463,0.715674,,,4.50859,0.555244,0.658593,999,,,,,,,308.8,3.4696629213483146,326,3.662921348314607,,,,,,,,,,,,,,,,,,,"Hunter Dobbins","30240",690928
"JoJo Romero","STL",4,4,0,3.52479,64,0,12,9,,64,271,57,27,25,6,25,,3,62,8.72167,3.56987,2.44313,0.82598,0.227862,0.0932662,0.13459567725658417,0.235418,1.29356,0.292882,0.742826,,,3.71921,0.549079,0.903245,479.0799865722656,,,,,,,387.59999999999997,6.0562499999999995,378,5.90625,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Randy Vásquez","SDP",7,10,9,4.89926,36,24,0,1,,140,612,148,81,76,22,52,,7,98,6.29091,3.32006,1.89482,1.414,0.159466,0.0841591,0.07530693709850311,0.268259,1.43142,0.291625,0.701146,,,5.04705,0.546241,0.36852,721.1699829101562,,,,,,,403.59999999999997,2.8828571428571426,437,3.1214285714285714,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"A.J. Minter","NYM",3,2,0,3.29523,52,0,2,14,,52,214,42,21,19,6,19,,2,59,10.345,3.2735,3.16021,1.007,0.277015,0.0876569,0.18935766071081161,0.217683,1.18006,0.283048,0.76524,,,3.48856,0.539627,0.702182,999,,,,,,,322.8,6.207692307692308,303,5.826923076923077,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Jacob Latz","TEX",5,5,3,4.25526,55,8,0,4,,92,398,85,47,43,12,44,,3,90,8.79922,4.35575,2.02014,1.202,0.224889,0.111324,0.11356527358293533,0.240917,1.40667,0.290265,0.736824,,,4.46848,0.536059,0.412766,730.9299926757812,,,,,,,367.20000000000005,3.9913043478260875,359,3.902173913043478,,,,,,,,,,,,,,,,,,,"Jacob Latz","21306",656641
"Scott Barlow","ATH",4,3,0,4.0569,62,0,6,13,,62,267,54,30,28,7,31,,4,66,9.59873,4.46995,2.14739,0.971151,0.245836,0.114481,0.1313546597957611,0.230928,1.37038,0.293518,0.723598,,,4.06938,0.529111,0.385525,999,,,,,,,341.29999999999995,5.5048387096774185,328,5.290322580645161,,,,,,,,,,,,,,,,,,,"Scott Barlow","14993",605130
"Andrew Kittredge","BAL",3,3,0,3.88053,60,0,3,12,,60,251,57,28,26,7,18,,2,60,8.98696,2.64263,3.40076,1.131,0.237655,0.0698829,0.16777187585830688,0.247972,1.25499,0.303593,0.730934,,,3.74608,0.520137,0.38635,745.8499755859375,,,,,,,332.7,5.545,332,5.533333333333333,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Yimi García","TOR",3,2,0,3.57487,54,0,3,13,,54,224,46,23,21,6,19,,3,61,10.1802,3.15984,3.22174,1.069,0.270906,0.0840868,0.18681933730840683,0.225323,1.20228,0.289751,0.746725,,,3.61022,0.514136,0.544051,999,,,,,,,329.20000000000005,6.096296296296297,315,5.833333333333333,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Patrick Corbin",,3,4,5,4.5438,11,11,0,0,,63,270,66,34,32,9,20,,2,50,7.15431,2.90813,2.46011,1.351,0.184422,0.0749651,0.10945706814527512,0.265748,1.37455,0.299297,0.713796,,,4.55836,0.506107,0.520402,999,,,,,,,217.90000000000006,3.4587301587301598,232,3.6825396825396823,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Spencer Arrighetti","HOU",5,5,5,4.54691,26,13,0,1,,83,360,78,45,42,13,36,,4,82,8.91916,3.87735,2.30032,1.359,0.228924,0.0995183,0.1294061690568924,0.244201,1.37057,0.291455,0.716844,,,4.55828,0.503644,0.47484,728.3099975585938,,,,,,,299.50000000000006,3.60843373493976,294,3.5421686746987953,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Jonathan Loáisiga","ARI",3,2,0,3.61242,59,0,4,11,,59,251,58,26,24,6,18,,3,51,7.77064,2.7677,2.80762,0.862457,0.203723,0.0725607,0.13116204738616943,0.25312,1.29085,0.303356,0.736971,,,3.71404,0.499539,0.79855,999,,,,,,,315,5.338983050847458,320,5.423728813559322,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Aaron Ashby","MIL",4,4,1,3.75687,68,2,1,13,,76,328,68,35,32,7,37,,5,79,9.39266,4.43334,2.11864,0.777061,0.240452,0.113494,0.12695851176977158,0.235768,1.38565,0.303517,0.734296,,,3.82752,0.497227,0.69448,999,,,,,,,388.49999999999994,5.1118421052631575,378,4.973684210526316,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Taijuan Walker","PHI",6,8,6,4.79758,50,16,0,1,,121,527,129,69,64,20,43,,5,87,6.46661,3.17438,2.03713,1.472,0.164493,0.0807477,0.08374546468257904,0.268969,1.42161,0.292802,0.71274,,,5.00622,0.493305,0.541411,748.25,,,,,,,348.0000000000001,2.8760330578512407,379,3.1322314049586777,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Luke Weaver","NYM",3,3,0,3.67772,67,0,4,14,,67,279,59,29,27,9,21,,3,71,9.63653,2.86029,3.36907,1.233,0.255689,0.075893,0.17979583889245987,0.23061,1.20143,0.284543,0.755647,,,3.84255,0.493123,0.780222,733.510009765625,,,,,,,377.69999999999993,5.63731343283582,364,5.432835820895522,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Drew Pomeranz","LAA",3,3,0,4.05728,55,0,4,11,,55,234,51,27,25,8,19,,4,58,9.41695,3.08951,3.04804,1.23029,0.247126,0.0810769,0.16604897379875183,0.241225,1.26363,0.297706,0.723564,,,4.07549,0.481912,0.291026,735.6199951171875,,,,,,,287,5.218181818181818,282,5.127272727272727,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Brad Lord","WSN",5,6,2,4.23199,70,5,6,14,,92,391,92,47,43,11,29,,5,73,7.14572,2.8515,2.50595,1.07448,0.185921,0.0741917,0.11172927170991898,0.257433,1.32118,0.296168,0.701567,,,4.20648,0.477346,0.490074,999,,,,,,,436.3,4.7423913043478265,447,4.858695652173913,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Bryan King","HOU",4,3,0,3.7403,66,0,1,16,,66,276,60,30,28,8,20,,5,66,8.92129,2.69311,3.31264,1.13869,0.237433,0.0716748,0.1657579392194748,0.238795,1.2075,0.29107,0.733845,,,3.91145,0.4763,0.501042,748.469970703125,,,,,,,360.0000000000001,5.454545454545456,352,5.333333333333333,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Cody Bradford","TEX",4,4,2,4.20803,41,6,0,1,,71,300,70,35,33,11,18,,2,64,8.15726,2.25097,3.62388,1.422,0.214683,0.0592413,0.15544212982058525,0.251736,1.24148,0.289992,0.727772,,,4.22755,0.47365,0.392907,999,,,,,,,280.09999999999997,3.9450704225352107,284,4,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Steven Okert","HOU",3,3,0,3.80411,63,0,0,14,,63,264,52,29,27,9,23,,3,73,10.3383,3.31262,3.12088,1.29437,0.274853,0.088069,0.18678411096334457,0.220691,1.19818,0.277976,0.745949,,,3.96116,0.460586,0.34807,999,,,,,,,344.30000000000007,5.465079365079366,322,5.111111111111111,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Colin Rea","CHC",4,5,3,4.32126,48,8,0,1,,84,359,86,43,40,13,23,,4,70,7.54147,2.50771,3.00731,1.342,0.196446,0.0653227,0.1311231106519699,0.258249,1.29734,0.294019,0.717732,,,4.36017,0.458117,0.393211,748.260009765625,,,,,,,301.1,3.5845238095238097,314,3.738095238095238,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Caleb Thielbar","CHC",3,3,0,3.67071,66,0,1,15,,66,275,57,29,27,8,24,,2,69,9.51396,3.25277,2.92488,1.15,0.252543,0.0863429,0.16619987040758133,0.229874,1.23413,0.28524,0.753061,,,3.85008,0.447982,0.557109,999,,,,,,,366.8000000000001,5.557575757575759,351,5.318181818181818,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Kyle Hurt","LAD",3,3,2,3.97881,30,5,0,1,,53,225,48,25,23,7,22,,2,55,9.41182,3.70977,2.53704,1.171,0.245198,0.0966476,0.1485508605837822,0.236791,1.31515,0.293029,0.738907,,,4.08999,0.447254,0.437106,999,,,,,,,223.3,4.213207547169811,216,4.0754716981132075,,,,,,,,,,,,,,,,,,,"Kyle Hurt","27514",669165
"Tanner Banks","PHI",3,3,0,3.77606,63,0,1,13,,63,263,58,28,26,8,19,,2,61,8.73476,2.79189,3.12862,1.166,0.230986,0.07383,0.1571558266878128,0.241749,1.24205,0.291263,0.743385,,,3.9196,0.442964,0.60961,999,,,,,,,333.00000000000006,5.2857142857142865,327,5.190476190476191,,,,,,,,,,,,,,,,,,,"Tanner Banks","16990",621383
"Riley O'Brien","STL",3,3,0,3.7002,63,0,13,11,,63,269,55,28,26,6,28,,5,66,9.43557,4.06608,2.32056,0.791662,0.244108,0.105194,0.13891436159610748,0.234244,1.33281,0.302144,0.730159,,,3.78286,0.441048,0.734749,264.0400085449219,,,,,,,391.4000000000001,6.212698412698414,379,6.015873015873016,,,,,,,,,,,,,,,,,,,"Riley O'Brien","20348",676617
"Taylor Rogers","MIN",3,4,0,4.17235,61,0,19,6,,61,263,56,30,28,7,27,,4,65,9.59767,4.01865,2.38828,1.1111,0.245664,0.102862,0.1428021565079689,0.241731,1.37117,0.304029,0.725086,,,4.15458,0.438942,0.294704,415.510009765625,,,,,,,375.70000000000005,6.159016393442624,370,6.065573770491803,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"Kutter Crawford","BOS",3,3,2,4.14696,39,5,0,1,,61,255,58,30,28,9,17,,2,61,9.06403,2.45772,3.68799,1.363,0.239756,0.0650099,0.1747458353638649,0.244302,1.22262,0.292537,0.724609,,,4.03121,0.433656,0.432472,999,,,,,,,258.9000000000001,4.244262295081969,257,4.213114754098361,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Clayton Beeter","WSN",3,3,0,3.97599,63,0,15,9,,63,271,52,30,28,7,33,,3,72,10.417,4.73808,2.19857,1.01978,0.26775,0.121784,0.14596599340438843,0.223165,1.36447,0.291704,0.734272,,,3.99643,0.432096,0.571289,307.1400146484375,,,,,,,391.90000000000003,6.220634920634921,371,5.888888888888889,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Aaron Bummer","ATL",3,3,0,3.38007,60,0,0,12,,60,252,55,25,22,5,23,,4,61,9.26525,3.42579,2.70456,0.707,0.243161,0.0899079,0.15325327962636948,0.241239,1.29588,0.311511,0.742123,,,3.4168,0.431159,0.543899,999,,,,,,,328.5,5.475,324,5.4,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Tyler Holton","DET",4,3,0,3.7122,71,0,1,14,,71,295,66,32,29,8,19,,2,60,7.61762,2.40472,3.16778,1.03696,0.203874,0.0643586,0.1395150050520897,0.23926,1.18944,0.278963,0.720362,,,3.83124,0.429388,0.456452,999,,,,,,,373.4,5.259154929577464,369,5.197183098591549,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Jordan Montgomery","TEX",3,3,3,4.27453,16,6,0,1,,46,197,48,24,22,6,14,,2,36,7.11464,2.69418,2.64074,1.21,0.184534,0.0698794,0.11465419083833694,0.262796,1.33775,0.298691,0.717763,,,4.29949,0.428386,0.390176,999,,,,,,,169.8,3.691304347826087,180,3.9130434782608696,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Connor Prielipp","MIN",3,3,2,4.01472,39,5,0,1,,61,264,59,30,27,7,23,,3,57,8.36759,3.39409,2.46534,1.046,0.216317,0.0877435,0.128573976457119,0.250068,1.34638,0.301424,0.729237,,,4.05259,0.428034,0.461573,999,,,,,,,251.90000000000006,4.1295081967213125,254,4.163934426229508,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Luis Medina","ATH",4,4,2,4.31925,48,6,0,1,,78,336,74,40,37,10,32,,4,73,8.48824,3.76957,2.25178,1.201,0.218063,0.0968404,0.12122292071580887,0.24892,1.37876,0.297319,0.723794,,,4.38981,0.42573,0.461046,999,,,,,,,303.80000000000007,3.8948717948717957,302,3.871794871794872,,,,,,,,,,,,,,,,,,,"Luis Medina","21649",665622
"Trevor McDonald","SFG",3,4,3,4.04754,26,8,0,1,,64,275,65,31,29,7,21,,4,50,7.01505,2.95368,2.37502,0.93,0.180633,0.0760554,0.10457756370306015,0.26121,1.35382,0.30302,0.712186,,,4.08546,0.425043,0.46044,748.5800170898438,,,,,,,247.5,3.8671875,258,4.03125,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Jimmy Herget","COL",3,3,0,4.68101,77,0,2,14,,77,330,79,43,40,12,24,,5,70,8.19992,2.87679,2.85037,1.39388,0.210999,0.0740251,0.13697395473718643,0.261717,1.34971,0.304963,0.697851,,,4.47299,0.422633,0.457535,999,,,,,,,335.80000000000007,4.361038961038962,348,4.51948051948052,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Tyler Kinley","ATL",4,3,0,4.02426,63,0,0,13,,63,267,55,30,28,8,27,,2,70,10.0679,3.82546,2.63181,1.13549,0.261988,0.0995466,0.16244153678417206,0.228876,1.29653,0.290816,0.727094,,,3.92464,0.418017,0.349278,999,,,,,,,329.80000000000007,5.234920634920636,316,5.015873015873016,,,,,,,,,,,,,,,,,,,"Tyler Kinley","18297",641755
"River Ryan","LAD",4,4,4,4.6793,19,10,0,1,,64,280,66,36,33,10,25,,3,53,7.39222,3.47459,2.12751,1.371,0.188497,0.0885999,0.0998968780040741,0.261371,1.41175,0.295995,0.711868,,,4.77228,0.414754,0.374928,675.5399780273438,,,,,,,205.00000000000003,3.2031250000000004,216,3.375,,,,,,,,,,,,,,,,,,,"River Ryan","29514",689981
"Yennier Cano","BAL",3,3,0,3.73433,61,0,1,13,,61,258,58,28,25,6,23,,2,58,8.56723,3.36369,2.54698,0.892,0.224081,0.0879791,0.1361016482114792,0.249335,1.32999,0.307861,0.734641,,,3.7584,0.412513,0.307907,999,,,,,,,324.80000000000007,5.3245901639344275,325,5.327868852459017,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Orion Kerkering","PHI",3,2,0,3.49428,54,0,0,9,,54,225,46,23,21,6,21,,3,59,9.81535,3.44501,2.84915,0.956,0.260543,0.0914459,0.169096902012825,0.227493,1.23629,0.292483,0.747846,,,3.63704,0.408417,0.418987,999,,,,,,,288.20000000000005,5.337037037037038,274,5.074074074074074,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Kenley Jansen","DET",4,4,0,4.06949,59,0,22,4,,59,250,52,29,27,8,21,,2,61,9.28458,3.22472,2.87919,1.2633,0.244724,0.0849973,0.15972638875246048,0.229199,1.2359,0.277469,0.721362,,,4.0561,0.407991,0.230409,133.02000427246094,,,,,,,382.00000000000006,6.474576271186442,370,6.271186440677966,,,,,,,,,,,,,,,,,,,"Kenley Jansen","3096",445276
"Payton Tolle","BOS",2,2,2,4.06326,13,5,0,1,,35,147,32,17,16,5,12,,1,35,8.98694,3.15615,2.84744,1.239,0.236037,0.0828945,0.1531425341963768,0.243343,1.28571,0.29464,0.732708,,,4.09185,0.400604,0.425367,673,,,,,,,149.3,4.265714285714286,145,4.142857142857143,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Gabe Speier","SEA",4,3,0,3.36645,57,0,0,12,,57,236,48,23,21,6,17,,3,66,10.3065,2.74403,3.75598,1.00848,0.278164,0.074059,0.20410482585430145,0.222402,1.14146,0.289309,0.746268,,,3.36757,0.393421,0.36163,999,,,,,,,343.19999999999993,6.0210526315789465,327,5.7368421052631575,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Sean Newcomb","CHW",3,3,0,3.99006,66,0,1,12,,66,282,62,32,29,7,26,,3,62,8.52079,3.59456,2.37047,0.995435,0.21983,0.0927373,0.12709323316812515,0.246393,1.35033,0.299897,0.726538,,,4.02143,0.392498,0.230177,999,,,,,,,331.1000000000001,5.0166666666666675,329,4.984848484848484,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"Victor Vodnik","COL",3,3,0,4.39505,64,0,20,5,,64,279,64,34,31,7,30,,2,63,8.88965,4.28982,2.07226,1.034,0.225303,0.108723,0.11657971143722534,0.258153,1.47654,0.319423,0.721082,,,4.18563,0.390541,0.652085,496.760009765625,,,,,,,371.1,5.7984375,379,5.921875,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Kody Funderburk","MIN",4,4,0,3.85413,65,0,3,15,,65,280,61,30,28,6,27,,4,62,8.61334,3.80126,2.26592,0.827048,0.221112,0.0975814,0.12353023141622543,0.247612,1.37321,0.307744,0.727749,,,3.88041,0.389221,0.478242,748.510009765625,,,,,,,354.6,5.455384615384616,353,5.430769230769231,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Justin Slaten","BOS",4,4,0,4.01873,61,0,0,14,,61,258,57,29,27,7,22,,2,59,8.76494,3.28055,2.67179,1.06371,0.228672,0.0855878,0.14308444410562515,0.242851,1.30304,0.295878,0.720327,,,3.90648,0.387177,0.37788,999,,,,,,,319.1000000000001,5.231147540983608,316,5.180327868852459,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Jonah Tong","NYM",2,1,2,3.36412,13,3,0,1,,28,116,23,11,10,3,12,,1,32,10.4681,3.76042,2.78376,0.932,0.277541,0.0996999,0.17784102261066437,0.21882,1.23662,0.288964,0.758116,,,3.50202,0.38658,0.441201,722.8099975585938,,,,,,,139.50000000000006,4.982142857142859,130,4.642857142857143,,,,,,,,,,,,,,,,,,,"Jonah Tong","32157",804636
"Eduard Bazardo","SEA",3,3,0,3.67214,67,0,1,14,,67,282,59,30,27,8,23,,3,68,9.16632,3.10599,2.95117,1.04011,0.242886,0.0823017,0.1605846881866455,0.22957,1.21896,0.283744,0.734766,,,3.76094,0.385536,0.217065,999,,,,,,,363,5.417910447761194,350,5.223880597014926,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Carson Whisenhunt","SFG",3,4,3,4.2437,20,8,0,1,,57,245,58,29,27,7,20,,2,46,7.2627,3.1954,2.27286,1.143,0.186258,0.0819489,0.1043093279004097,0.258322,1.37235,0.296357,0.721243,,,4.35529,0.384817,0.401841,999,,,,,,,214.89999999999992,3.77017543859649,224,3.9298245614035086,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","31676",687931
"Tyler Rogers","TOR",4,4,0,3.91869,74,0,2,15,,74,311,76,35,32,8,17,,3,51,6.18583,2.13361,2.89923,0.975775,0.162312,0.0559845,0.10632767155766487,0.262428,1.27427,0.294236,0.712016,,,4.0165,0.380762,0.399643,743.280029296875,,,,,,,363.6,4.9135135135135135,378,5.108108108108108,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Walker Buehler","SDP",4,5,4,4.659,33,11,0,1,,82,359,84,45,42,12,32,,4,69,7.572,3.55921,2.12744,1.31,0.191396,0.0899657,0.10143082588911057,0.259033,1.41854,0.296189,0.710068,,,4.68326,0.375968,0.315158,740.9299926757812,,,,,,,274.80000000000007,3.3512195121951227,288,3.5121951219512195,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Kevin Ginkel","ARI",4,3,0,3.75954,58,0,2,11,,58,248,54,26,24,5,22,,2,59,9.15461,3.33146,2.74793,0.845354,0.239086,0.0870059,0.15208004415035248,0.24026,1.29356,0.303588,0.723149,,,3.5552,0.375416,0.382375,556.52001953125,,,,,,,327.30000000000007,5.6431034482758635,325,5.603448275862069,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Andrew Nardi","MIA",3,3,0,3.57918,60,0,0,12,,60,252,49,26,24,7,25,,3,73,11.082,3.77423,2.93621,1.05839,0.291703,0.0993466,0.19235626608133316,0.220557,1.24823,0.295237,0.754597,,,3.59057,0.374376,0.475938,999,,,,,,,340.5,5.675,319,5.316666666666666,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Jack Kochanowicz","LAA",4,6,4,4.74191,31,11,0,1,,81,357,90,46,42,10,30,,5,51,5.72031,3.38294,1.69093,1.156,0.14345,0.0848349,0.05861498415470123,0.280914,1.49689,0.307624,0.702391,,,4.85421,0.37101,0.288234,999,,,,,,,243.39999999999998,3.004938271604938,276,3.4074074074074074,,,,,,,,,,,,,,,,,,,"Jack Kochanowicz","27688",686799
"Shawn Armstrong","CLE",3,3,0,3.82898,67,0,3,16,,67,283,62,31,29,9,21,,4,69,9.24046,2.84322,3.24999,1.17528,0.244018,0.0750826,0.16893530637025833,0.239607,1.23447,0.294427,0.736607,,,3.90125,0.368068,0.386666,748.469970703125,,,,,,,365.8999999999999,5.461194029850745,360,5.373134328358209,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"George Klassen","LAA",2,3,2,4.40839,19,6,0,1,,49,214,48,26,24,7,21,,2,45,8.2224,3.86161,2.12927,1.223,0.210363,0.0987959,0.11156716197729111,0.251629,1.40295,0.297075,0.721551,,,4.49248,0.367928,0.336931,999,,,,,,,176.7,3.6061224489795918,179,3.6530612244897958,,,,,,,,,,,,,,,,,,,"George Klassen","sa3023440",691946
